language,text,time,id,originalId,details
ru,На прилете реально застрять на полчаса.,2012-10-30,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Take all of your liquids out of your bag. It saves a lot of time.,2012-12-02,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,This place is nerve-racking because of stupid and slow as hell people. Get ready for a long wait.,2012-12-25,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Hope to see you all soon. Together with Prince Sina,2013-01-17,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,iOS app all screwed up talk over the phone Facebook line all ducked,2013-01-17,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Nice long queues seem to be a feature here but how come the UK Passport queue is longer than the rest?,2013-03-08,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,"Jackets off, belts off, but keep your shoes on",2013-05-24,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Even lipstick or gloss must go in the plastic 3-1-1 bag.... No consistency with procedures,2013-08-26,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Worst security check in the world.,2013-09-07,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Do remember to rate your experience just passing the scanners at the kiosk.,2013-09-14,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,This place gives you a feel for what Hell will be like when you finally arrive there. Thanks a bunch of five - fuckin Bin Laden.,2013-10-22,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,If you are an out patient or visitor then go inside for a parking voucher. No need to feed the meter. I found this out after paying.,2013-08-16,49947,4c9d0c08ca44236a21fa1c99,http://tour-pedia.org/api/getPlaceDetails?id=49947
en,"If you have a valid Blue Badge, no need to go in for the parking permit.",2013-09-13,49947,4c9d0c08ca44236a21fa1c99,http://tour-pedia.org/api/getPlaceDetails?id=49947
en,Great River Race 3rd placed Skiff 2010!,2010-09-28,49959,4c9dbd668afca09346d1f915,http://tour-pedia.org/api/getPlaceDetails?id=49959
en,Sort out this rubbish service!,2011-02-22,49985,4c9e21032fb1a1430a23e740,http://tour-pedia.org/api/getPlaceDetails?id=49985
en,"If you're a confused American like me, don't accidentally sit at this stop when you are actually trying to get to Kingston.",2011-10-03,49985,4c9e21032fb1a1430a23e740,http://tour-pedia.org/api/getPlaceDetails?id=49985
en,always loads of parking and the car is safe !,2012-03-19,50026,4c9f6295542b224b57b7fc9f,http://tour-pedia.org/api/getPlaceDetails?id=50026
en,Transit takes a good 15 minutes and its a 5 min walk through the gates!,2011-09-02,50039,4ca02bf054c8a1cd459b9d4b,http://tour-pedia.org/api/getPlaceDetails?id=50039
en,There's a BA club lounge conveniently located opposite the gate (a 1 minute walk up the escalators),2013-08-21,50039,4ca02bf054c8a1cd459b9d4b,http://tour-pedia.org/api/getPlaceDetails?id=50039
en,"Bastion of justice.  If you ordered a code RED on private Santiago, don't tell the judge that he can't handle the truth. He can.",2011-10-18,50043,4ca0594ed3c2b60cf23ddcbc,http://tour-pedia.org/api/getPlaceDetails?id=50043
en,Congratulations to Hertz for being short-listed for the Holiday Extras Customers’ Awards 2012 in the Best Car Hire Company Category.,2012-11-06,50053,4ca09e670313370458357cd5,http://tour-pedia.org/api/getPlaceDetails?id=50053
en,Great view of the Shard,2012-02-10,50076,4ca207c58afca093692b2016,http://tour-pedia.org/api/getPlaceDetails?id=50076
en,Best place for a fast train to Norwood junction,2011-09-16,50078,4ca20dbc79d9b1f7098fc499,http://tour-pedia.org/api/getPlaceDetails?id=50078
en,All trains stop at East Croydon,2012-05-15,50078,4ca20dbc79d9b1f7098fc499,http://tour-pedia.org/api/getPlaceDetails?id=50078
en,Get the Shuttle to Bromley North!,2010-10-13,50083,4ca216fb79d9b1f740ecc499,http://tour-pedia.org/api/getPlaceDetails?id=50083
en,"Take the 3 minute trip to Sundridge Park station, almost rural, very quaint",2011-08-03,50083,4ca216fb79d9b1f740ecc499,http://tour-pedia.org/api/getPlaceDetails?id=50083
en,Trains for Bromley north at :15 :35 :55 Monday to Saturday no Sunday service,2012-05-28,50083,4ca216fb79d9b1f740ecc499,http://tour-pedia.org/api/getPlaceDetails?id=50083
en,"Not a bad deal for what you get. Free wifi, food, booze. All self serve. They have adaptors at the front desk.",2010-07-04,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"Free with Barclays Premier account. Wouldn't pay for it, pretty grotty and basic for 'exec' lounge!",2010-10-02,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Enjoy the pineapple juice,2011-03-21,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"Annoying free wifi access, you need to register each device with a separate email address.",2011-04-28,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,OMG avoid like the plague,2011-08-11,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Enjoy walking back in time into the 90's when this lounge was last decorated.,2011-08-22,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Good choice of drinks/snacks - it's fine for the hour or so you will be here...,2011-10-11,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"I would rather go to No1 @ T3, they accept Priority Pass. I would definately not pay to stay here!",2011-11-29,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Wow - Champagne all the way!!!!,2012-02-05,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Definitely needs a refresh!,2012-02-16,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Feels like we've stepped into a third-world country; soup & dry bed.,2012-04-09,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Worst lounge I have ever been to. weird smells,2012-06-22,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Tea Time from approx. 02:00 p. m. with scones and clotted cream.,2012-07-29,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"Must have had a refresh recently, everything looks brand new. And they do bacon sandwiches in the morning. Result! They must have listened to comments in earlier 4sq tips...",2012-08-19,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Get the sofa in the corner and sleep!!! Very basic but I have been in worse. Would not profess to be the mayor though,2012-10-10,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Terrible coffee and very limited breakfast food selection. The only upside is I didn’t pay for it…,2012-11-16,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,only soup as a hot choice T3 much better,2013-03-11,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,The worst lounge ever!,2013-03-22,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"Extremely basic, wouldn't pay for it... At least clean and booze is stocked",2013-03-26,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"Average lounge. Beverages ok, food pretty sparse. Ok for a short while before the flight but not a No. 1.",2013-04-10,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"It's a very depressing little lounge. If you need unlimited drink it might appeal to you. It feels like a hospital waiting room, one where somebody you know might not make it...",2013-04-22,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Pretty much all interesting web sites are blocked on the wifi - anything related to movies won't open.,2013-05-13,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"Very basic lounge - not worth paying for unless you get access via something (some credit cards, priority pass etc). That said, it is reasonably comfortable and quiet. L",2013-07-14,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Don't expect much in the line of food or power outlets.,2013-08-16,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Fair choice of drinks but limited food and snack choices.,2013-08-26,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,"I am flexible with lounges, but this place really sucks. It should be renovated, wifi use is complex, nothing proper to eat, ...",2013-09-16,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Don't pay. At least there is booze,2013-10-20,50092,4ca23a701ee76dcb09eaeedd,http://tour-pedia.org/api/getPlaceDetails?id=50092
en,Is anyone else having issues with the (mobile web) TfL departure times for this stop. I've had the (not full) bus drive off a few times now when it says more than 2 mins until departure,2012-11-09,50100,4ca2789b750ca093f9a01067,http://tour-pedia.org/api/getPlaceDetails?id=50100
tl,waiting waiting,2011-09-13,50125,4ca37fab5720b1f7665832ef,http://tour-pedia.org/api/getPlaceDetails?id=50125
en,Two minute walk from the South lounges.,2013-09-27,50125,4ca37fab5720b1f7665832ef,http://tour-pedia.org/api/getPlaceDetails?id=50125
en,Runs from Hackney Wick - Marble Arch via Islington,2012-10-27,50127,4ca38623a73cb60c108d1978,http://tour-pedia.org/api/getPlaceDetails?id=50127
en,Not a lot just mind the pigeons,2011-07-27,50149,4ca4b822554b236a30853148,http://tour-pedia.org/api/getPlaceDetails?id=50149
en,Bring a book into the pool~,2011-05-11,50162,4ca5939044a8224b9922fb3f,http://tour-pedia.org/api/getPlaceDetails?id=50162
en,free wifi!,2011-01-04,50164,4ca5b8439f4776b0d5dd9713,http://tour-pedia.org/api/getPlaceDetails?id=50164
en,"If your flight has been delayed, cancelled or overbooked, you have a legal right to compensation up to £480.",2012-08-16,50164,4ca5b8439f4776b0d5dd9713,http://tour-pedia.org/api/getPlaceDetails?id=50164
en,"Catch the D6, D7 or N550",2010-10-01,50180,4ca630f0931bb60cc5f690e2,http://tour-pedia.org/api/getPlaceDetails?id=50180
en,2310 train to brighton over weekdayz...,2011-10-22,50188,4ca65075b7106dcb88cb5ca5,http://tour-pedia.org/api/getPlaceDetails?id=50188
en,Avoid! Honestly it is demeaning. Soviet style approach to logistics and customer service!,2011-01-15,50206,4ca7185ed971b1f7686406e1,http://tour-pedia.org/api/getPlaceDetails?id=50206
en,Get the tour,2011-11-19,50219,4ca73a8e44a8224bbfcd0a40,http://tour-pedia.org/api/getPlaceDetails?id=50219
en,Who's the Traitor?,2011-12-13,50219,4ca73a8e44a8224bbfcd0a40,http://tour-pedia.org/api/getPlaceDetails?id=50219
en,Yeoman Warder tour well worth it. Rybo!!!,2013-02-09,50219,4ca73a8e44a8224bbfcd0a40,http://tour-pedia.org/api/getPlaceDetails?id=50219
en,"Heading to Faversham? Get on a Ramsgate train, but not one going via Canterbury West. This tip is aimed at my wife.",2011-07-21,50226,4ca768faa6e08cfa2d588494,http://tour-pedia.org/api/getPlaceDetails?id=50226
en,"If you are heading for cannon street, run with everyone else to platform 3. The indicators are wrong... Mostly.",2011-09-06,50226,4ca768faa6e08cfa2d588494,http://tour-pedia.org/api/getPlaceDetails?id=50226
en,If you try to pick up before 8 they have to charge you extra,2013-06-14,50269,4ca97816a6e08cfa3ca49994,http://tour-pedia.org/api/getPlaceDetails?id=50269
en,Fantastic facilities and fantastic staff. Highly recommended! A+,2012-01-21,50281,4ca9ea78b7106dcb391c81a5,http://tour-pedia.org/api/getPlaceDetails?id=50281
en,On the front and off the back,2013-05-26,50283,4ca9f61e2776b60c3a8b440d,http://tour-pedia.org/api/getPlaceDetails?id=50283
en,There is a massive queue on border passport control. I took a transfer bus to terminal 1 - no one there. Don't do it if you have to pick up your baggage though!,2012-02-29,50289,4caae0cf2776b60ca31d470d,http://tour-pedia.org/api/getPlaceDetails?id=50289
en,Sooooo far from BA lounge!!,2013-02-01,50293,4caafdbca6e08cfa5d6ea194,http://tour-pedia.org/api/getPlaceDetails?id=50293
en,Ensure you always get to the platform @ least 2minutes before departure!,2013-03-06,50299,4cab1c1cf47ea1435a868821,http://tour-pedia.org/api/getPlaceDetails?id=50299
en,"This platform is only unlucky, if you miss the train!",2013-05-22,50299,4cab1c1cf47ea1435a868821,http://tour-pedia.org/api/getPlaceDetails?id=50299
en,Useful bus to central London,2011-07-26,50316,4cac15972f08236a4a138961,http://tour-pedia.org/api/getPlaceDetails?id=50316
en,Runs from Tooting Station - Victoria via Wandsworth,2012-10-27,50316,4cac15972f08236a4a138961,http://tour-pedia.org/api/getPlaceDetails?id=50316
en,Ask for a small cappucino with hazelnut syrup! That's my morning coffee,2011-05-31,50319,4cac1b4d36fa6dcb80e6db78,http://tour-pedia.org/api/getPlaceDetails?id=50319
en,Runs from Brockley Rise - St Paul's via Elephant & Castle,2012-10-28,50321,4cac1eda2f08236aa7538961,http://tour-pedia.org/api/getPlaceDetails?id=50321
en,The famous Metropolitan Police headquarters stood here between 1829 and 1890. The name is believed to derive from lodgings on this site used by visiting Kings of Scotland.,2011-02-14,50328,4cac592514c33704e618ef3b,http://tour-pedia.org/api/getPlaceDetails?id=50328
en,"This is the old Scotland yard, now a climate change office",2011-06-26,50328,4cac592514c33704e618ef3b,http://tour-pedia.org/api/getPlaceDetails?id=50328
en,The original site of the Metropolitan Police during Holmes' time. Named for the street behind the station.,2013-07-15,50328,4cac592514c33704e618ef3b,http://tour-pedia.org/api/getPlaceDetails?id=50328
en,"Film - HP5 - Ministry of Magic visitor phone box was temporarily here.  ; HP7pt1 - Harry, Ron, and Hermione prepare to enter the Ministry here",2013-07-20,50328,4cac592514c33704e618ef3b,http://tour-pedia.org/api/getPlaceDetails?id=50328
en,Harry Potter and Arthur Weasley enter a red telephone box on the corner of Great Scotland Yard and Scotland Place to access The Ministry of Magic in Harry Potter and the Order of the Phoenix (2007).,2013-08-23,50328,4cac592514c33704e618ef3b,http://tour-pedia.org/api/getPlaceDetails?id=50328
en,"In a well planned infiltration, Harry, Ron and Hermione use polyjuice potion to enter the Ministry of Magic in Harry Potter and the Deathly Hallows Part 1 (2010) on Scotland Place.",2013-08-25,50328,4cac592514c33704e618ef3b,http://tour-pedia.org/api/getPlaceDetails?id=50328
en,"If there is a train at the platform, and the board above indicates it's going to the station you want, board the train.",2011-09-29,50337,4cacb3cf2776b60c6dff530d,http://tour-pedia.org/api/getPlaceDetails?id=50337
en,Good at playing volleyball and putting out fires.,2013-02-24,50352,4cadb9ead1f8b60cecf170c6,http://tour-pedia.org/api/getPlaceDetails?id=50352
en,Stop off in kenton. . . The new moon wetherspoon!,2011-03-24,50362,4cae26db1463a14349408aa9,http://tour-pedia.org/api/getPlaceDetails?id=50362
en,Check live arrivals via http://m.countdown.tfl.gov.uk/arrivals/74723,2013-08-19,50367,4cae3daf1168a09362c61823,http://tour-pedia.org/api/getPlaceDetails?id=50367
en,Avro 146 RJ-100 HB-IYR (14 July 2012),2012-08-01,50382,4caf0dd81463a1433f2691a9,http://tour-pedia.org/api/getPlaceDetails?id=50382
en,Goes from Cranham to Romford very frequently.,2010-12-25,50395,4caf5c571463a14370ef93a9,http://tour-pedia.org/api/getPlaceDetails?id=50395
sk,I'm a junky celeb innit.....,2012-02-11,50422,4cb054d0db32f04d479ebe4d,http://tour-pedia.org/api/getPlaceDetails?id=50422
en,"Great access and made even easier by checking council webcam, to see if there are any long queues at the entrance.",2012-03-26,50467,4cb19a1f39458cfafca70ca0,http://tour-pedia.org/api/getPlaceDetails?id=50467
en,Very peacefull neighbourhood,2011-06-04,50490,4cb1ddd41168a093f8733623,http://tour-pedia.org/api/getPlaceDetails?id=50490
en,"A cab ride, a flight, two buses and a train to reach this gate.",2011-12-17,50500,4cb21e17b4b0a35d914557ce,http://tour-pedia.org/api/getPlaceDetails?id=50500
